x,y
25.412,0.531219719
25.416,0.531304299
25.42,0.531570409
25.424,0.531662839
25.428,0.531469176
25.432,0.531396976
25.436,0.531558573
25.44,0.531548855
25.444,0.531296022
25.448,0.531138433
25.452,0.531298079
25.456,0.531438781
25.46,0.531336856
25.464,0.531259202
25.468,0.531402408
25.472,0.531547518
25.476,0.531448768
25.48,0.531306671
25.484,0.531459689
25.488,0.531670044
25.492,0.531649898
25.496,0.531576568
25.5,0.531792654
25.504,0.532134854
25.508,0.532235191
25.512,0.53207216
25.516,0.532094116
25.52,0.532341779
25.524,0.532479103
25.528,0.532332541
25.532,0.532377257
25.536,0.532617071
25.54,0.532734712
25.544,0.532582813
25.548,0.532483062
25.552,0.53268824
25.556,0.532781739
25.56,0.532603426
25.564,0.5325031
25.568,0.532696668
25.572,0.532909532
25.576,0.532721653
25.58,0.532481452
25.584,0.532549959
25.588,0.532784957
25.592,0.532820752
25.596,0.532756834
25.6,0.532962426
25.604,0.533323606
25.608,0.533506406
25.612,0.533512019
25.616,0.533749275
25.62,0.534175918
25.624,0.534419833
25.628,0.534450179
25.632,0.534691205
25.636,0.535149491
25.64,0.535468369
25.644,0.535566967
25.648,0.535740399
25.652,0.536093618
25.656,0.536393759
25.66,0.536396461
25.664,0.536416111
25.668,0.536700783
25.672,0.53696792
25.676,0.536959095
25.68,0.536915724
25.684,0.537087132
25.688,0.537301794
25.692,0.537358282
25.696,0.537244944
25.7,0.537394713
25.704,0.537709113
25.708,0.537744938
25.712,0.537577675
25.716,0.537658307
25.72,0.537982801
25.724,0.53798407
25.728,0.537630336
25.732,0.537519031
25.736,0.537675217
25.74,0.537671624
25.744,0.537496103
25.748,0.53746907
25.752,0.537727043
25.756,0.537877834
25.76,0.53766367
25.764,0.537428399
25.768,0.537452937
25.772,0.537481457
25.776,0.537338588
25.78,0.537223726
25.784,0.537355721
25.788,0.537462837
25.792,0.537306204
25.796,0.537043015
25.8,0.537025879
25.804,0.537116794
25.808,0.536961614
25.812,0.536667315
25.816,0.536614538
25.82,0.536718797
25.824,0.536638685
25.828,0.536320452
25.832,0.536198307
25.836,0.536395999
25.84,0.536490552
25.844,0.536358215
25.848,0.53634172
25.852,0.536621299
25.856,0.53680227
25.86,0.536700789
25.864,0.53661478
25.868,0.536808755
25.872,0.537025903
25.876,0.536955843
25.88,0.536835003
25.884,0.536986792
25.888,0.537173747
25.892,0.537072746
25.896,0.536787493
25.9,0.53673298
25.904,0.536717586
25.908,0.536536502
25.912,0.536202286
25.916,0.536126448
25.92,0.536244005
25.924,0.536212436
25.928,0.535948816
25.932,0.535876253
25.936,0.535988743
25.94,0.535963165
25.944,0.535622123
25.948,0.535396003
25.952,0.535425277
25.956,0.535362482
25.96,0.535078433
25.964,0.534905116
25.968,0.535008565
25.972,0.535105159
25.976,0.534906492
25.98,0.534811622
25.984,0.53501407
25.988,0.53531213
25.992,0.535325345
25.996,0.535169069
26,0.535276579
26.004,0.535524203
26.008,0.53545485
26.012,0.535229274
26.016,0.535289276
26.02,0.535563295
26.024,0.535628458
26.028,0.535468151
26.032,0.535500122
26.036,0.535715662
26.04,0.535791597
26.044,0.535665155
26.048,0.53557393
26.052,0.535763033
26.056,0.535821425
26.06,0.535532133
26.064,0.535321484
26.068,0.535429621
26.072,0.535565357
26.076,0.53544499
26.08,0.535266643
26.084,0.535394498
26.088,0.535647312
26.092,0.535608898
26.096,0.535386495
26.1,0.535420657
26.104,0.535570859
26.108,0.535327588
26.112,0.534971863
26.116,0.534939246
26.12,0.535053535
26.124,0.534878934
26.128,0.534645079
26.132,0.534754821
26.136,0.535038829
26.14,0.535101119
26.144,0.534870156
26.148,0.534695869
26.152,0.534700526
26.156,0.53461891
26.16,0.534290754
26.164,0.534111963
26.168,0.534311239
26.172,0.534446701
26.176,0.534280728
26.18,0.534025301
26.184,0.534012196
26.188,0.534133549
26.192,0.534094084
26.196,0.533949139
26.2,0.53410635
26.204,0.53440985
26.208,0.534559375
26.212,0.534519537
26.216,0.534735027
26.22,0.53513314
26.224,0.535279721
26.228,0.535192974
26.232,0.535271825
26.236,0.535624839
26.24,0.535785614
26.244,0.535702792
26.248,0.535780053
26.252,0.536078978
26.256,0.536246955
26.26,0.53615225
26.264,0.536132208
26.268,0.536360824
26.272,0.536530264
26.276,0.536360729
26.28,0.53617274
26.284,0.536271395
26.288,0.536403601
26.292,0.536196358
26.296,0.535906454
26.3,0.535917128
26.304,0.53604547
26.308,0.536008973
26.312,0.535836969
26.316,0.535874136
26.32,0.53604137
26.324,0.535975788
26.328,0.535726822
26.332,0.535682522
26.336,0.535832641
26.34,0.53586789
26.344,0.535705187
26.348,0.535738072
26.352,0.535960436
26.356,0.536102672
26.36,0.536038352
26.364,0.536048627
26.368,0.536270121
26.372,0.536415155
26.376,0.536282979
26.38,0.536185429
26.384,0.53636806
26.388,0.536576608
26.392,0.536458384
26.396,0.536289183
26.4,0.536434434
26.404,0.536674617
26.408,0.536737577
26.412,0.536685024
26.416,0.536844425
26.42,0.537165933
26.424,0.537224154
26.428,0.537047383
26.432,0.537017849
26.436,0.537189199
26.44,0.537261116
26.444,0.537084418
26.448,0.536930197
26.452,0.536991294
26.456,0.536980005
26.46,0.536795383
26.464,0.536701162
26.468,0.536839426
26.472,0.536901204
26.476,0.536561192
26.48,0.536196209
26.484,0.536088523
26.488,0.53598894
26.492,0.535653049
26.496,0.53530024
26.5,0.535183319
26.504,0.535185788
26.508,0.53490126
26.512,0.534584026
26.516,0.534528397
26.52,0.534632074
26.524,0.534551238
26.528,0.534289971
26.532,0.534176911
26.536,0.534251636
26.54,0.534211123
26.544,0.533908739
26.548,0.533760078
26.552,0.533919811
26.556,0.534008569
26.56,0.533777422
26.564,0.533668276
26.568,0.533848516
26.572,0.533924657
26.576,0.533777729
26.58,0.533717023
26.584,0.533917935
26.588,0.534118897
26.592,0.534009478
26.596,0.533848803
26.6,0.534013744
26.604,0.534306309
26.608,0.534329137
26.612,0.534267269
26.616,0.534301358
26.62,0.534435459
26.624,0.534289997
26.628,0.533926288
26.632,0.533813202
26.636,0.53396855
26.64,0.533955131
26.644,0.533736744
26.648,0.533609647
26.652,0.533698786
26.656,0.53370613
26.66,0.5334386
26.664,0.533209042
26.668,0.533292936
26.672,0.533365388
26.676,0.533150316
26.68,0.533025654
26.684,0.53319059
26.688,0.533386695
26.692,0.533290561
26.696,0.533225361
26.7,0.533516972
26.704,0.533864171
26.708,0.534031649
26.712,0.534126698
26.716,0.534326016
26.72,0.534563346
26.724,0.534706927
26.728,0.534718508
26.732,0.534932782
26.736,0.535330454
26.74,0.535509273
26.744,0.535433669
26.748,0.535509791
26.752,0.535882867
26.756,0.53617072
26.76,0.536208669
26.764,0.536346776
26.768,0.536748422
26.772,0.537046876
26.776,0.537046695
26.78,0.537096561
26.784,0.537409887
26.788,0.537696784
26.792,0.537664658
26.796,0.537619935
26.8,0.537818047
26.804,0.538227683
26.808,0.538267686
26.812,0.538085108
26.816,0.538218637
26.82,0.53852486
26.824,0.538500241
26.828,0.538231499
26.832,0.53819749
26.836,0.538475648
26.84,0.538572525
26.844,0.538415076
26.848,0.538395381
26.852,0.53867807
26.856,0.538844146
26.86,0.538696864
26.864,0.538661384
26.868,0.538876981
26.872,0.539003815
26.876,0.538897566
26.88,0.538862924
26.884,0.539015766
26.888,0.539163644
26.892,0.539070578
26.896,0.538894049
26.9,0.538901272
26.904,0.538936435
26.908,0.538664869
26.912,0.538257784
26.916,0.538150765
26.92,0.538179001
26.924,0.537997161
26.928,0.537718461
26.932,0.537601146
26.936,0.537702841
26.94,0.5376046
26.944,0.537248905
26.948,0.53716199
26.952,0.537363362
26.956,0.537417591
26.96,0.537195831
26.964,0.537053687
26.968,0.537109087
26.972,0.537064396
26.976,0.536787955
26.98,0.536495936
26.984,0.53640183
26.988,0.536320282
26.992,0.536053221
26.996,0.535757919
27,0.535752453
27.004,0.535820863
27.008,0.535567114
27.012,0.535182801
27.016,0.534882664
27.02,0.534828807
27.024,0.534532444
27.028,0.534108745
27.032,0.533983472
27.036,0.534053652
27.04,0.533914594
27.044,0.53357527
27.048,0.533357737
27.052,0.533425532
27.056,0.533386627
27.06,0.533102007
27.064,0.532964123
27.068,0.533130508
27.072,0.533132815
27.076,0.532843443
27.08,0.532616515
27.084,0.532691029
27.088,0.532806169
27.092,0.532609326
27.096,0.532395745
27.1,0.532450534
27.104,0.532546184
27.108,0.532400297
27.112,0.532085682
27.116,0.53205147
27.12,0.532209274
27.124,0.532280752
27.128,0.532113214
27.132,0.532138529
27.136,0.532286436
27.14,0.532255161
27.144,0.532139149
27.148,0.532228837
27.152,0.532580656
27.156,0.532753818
27.16,0.532671639
27.164,0.53267555
27.168,0.532869308
27.172,0.532941075
27.176,0.53273618
27.18,0.532571636
27.184,0.53263524
27.188,0.532713316
27.192,0.532620326
27.196,0.532582345
27.2,0.532814112
27.204,0.533155782
27.208,0.533125452
27.212,0.533065227
27.216,0.533349794
27.22,0.533857586
27.224,0.533948785
27.228,0.533967029
27.232,0.534270419
27.236,0.534703689
27.24,0.534756103
27.244,0.534625156
27.248,0.534673336
27.252,0.5349566
27.256,0.535065751
27.26,0.534951717
27.264,0.534962891
27.268,0.53519335
27.272,0.535314221
27.276,0.535088816
27.28,0.534880764
27.284,0.534994825
27.288,0.53517764
27.292,0.535113627
27.296,0.534980468
27.3,0.535102506
27.304,0.535310843
27.308,0.535298714
27.312,0.535227157
27.316,0.535490934
27.32,0.535920033
27.324,0.53611964
27.328,0.536105123
27.332,0.536222433
27.336,0.536523652
27.34,0.536620312
27.344,0.536513474
27.348,0.536609133
27.352,0.536878862
27.356,0.536967006
27.36,0.536824413
27.364,0.536800723
27.368,0.537014616
27.372,0.537147777
27.376,0.536970124
27.38,0.53689758
27.384,0.5371124
27.388,0.537362579
27.392,0.537369356
27.396,0.537319069
27.4,0.537556134
27.404,0.537834629
27.408,0.537837042
27.412,0.537666607
27.416,0.537769982
27.42,0.53805844
27.424,0.538115266
27.428,0.538017042
27.432,0.538146901
27.436,0.53844831
27.44,0.53855555
27.444,0.538459542
27.448,0.538513934
27.452,0.538812776
27.456,0.538973577
27.46,0.538907686
27.464,0.538978865
27.468,0.539336137
27.472,0.539609882
27.476,0.539673488
27.48,0.539777683
27.484,0.540192126
27.488,0.540539918
27.492,0.540538529
27.496,0.540547924
27.5,0.540889872
27.504,0.541284494
27.508,0.541381676
27.512,0.541447097
27.516,0.541738948
27.52,0.542073095
27.524,0.5421986
27.528,0.542207097
27.532,0.542475379
27.536,0.542856787
27.54,0.543042189
27.544,0.542980645
27.548,0.543013349
27.552,0.54327544
27.556,0.543369241
27.56,0.543165408
27.564,0.543057245
27.568,0.54313805
27.572,0.543182707
27.576,0.54298277
27.58,0.542865258
27.584,0.543111166
27.588,0.543395917
27.592,0.543387575
27.596,0.543276827
27.6,0.54342377
27.604,0.543677217
27.608,0.543602697
27.612,0.543382808
27.616,0.543515491
27.62,0.543748979
27.624,0.543573179
27.628,0.543354275
27.632,0.54330339
27.636,0.543505657
27.64,0.543513997
27.644,0.543381355
27.648,0.543348636
27.652,0.543537224
27.656,0.543591936
27.66,0.543349523
27.664,0.543204931
27.668,0.543256531
27.672,0.543228006
27.676,0.542933949
27.68,0.542728374
27.684,0.542785248
27.688,0.542818244
27.692,0.542567817
27.696,0.542364788
27.7,0.542501882
27.704,0.54266014
27.708,0.542519359
27.712,0.542266587
27.716,0.542244765
27.72,0.542121207
27.724,0.5418367
27.728,0.541415349
27.732,0.541160256
27.736,0.541058703
27.74,0.540838406
27.744,0.540472661
27.748,0.540288856
27.752,0.540237535
27.756,0.540021034
27.76,0.539609995
27.764,0.539300914
27.768,0.539257223
27.772,0.539206742
27.776,0.538941522
27.78,0.538830015
27.784,0.538883146
27.788,0.53889926
27.792,0.538615568
27.796,0.538316031
27.8,0.538324114
27.804,0.538395796
27.808,0.538200106
27.812,0.537852293
27.816,0.537843178
27.82,0.537899753
27.824,0.537668159
27.828,0.537264869
27.832,0.537167805
27.836,0.53729139
27.84,0.537200063
27.844,0.536912002
27.848,0.536827486
27.852,0.537053831
27.856,0.537138836
27.86,0.536944814
27.864,0.536878203
27.868,0.537037481
27.872,0.537142482
27.876,0.536988584
27.88,0.536899169
27.884,0.537063702
27.888,0.53713886
27.892,0.536954735
27.896,0.536821888
27.9,0.536993364
27.904,0.537184188
27.908,0.537044376
27.912,0.536843639
27.916,0.536920573
27.92,0.537130647
27.924,0.53713394
27.928,0.536959891
27.932,0.536981337
27.936,0.537186341
27.94,0.537194106
27.944,0.537035445
27.948,0.537104005
27.952,0.537378465
27.956,0.537455406
27.96,0.537339822
27.964,0.537353822
27.968,0.537599993
27.972,0.537774721
27.976,0.537662646
27.98,0.537679075
27.984,0.53797889
27.988,0.538146008
27.992,0.537967149
27.996,0.537858788
28,0.538117552
28.004,0.53842175
28.008,0.538364038
28.012,0.538224399
28.016,0.538359633
28.02,0.538546264
28.024,0.538467203
28.028,0.538273089
28.032,0.538291126
28.036,0.538479162
28.04,0.538357923
28.044,0.538047179
28.048,0.537934177
28.052,0.538091727
28.056,0.538123582
28.06,0.5378764
28.064,0.537813981
28.068,0.538024609
28.072,0.538219356
28.076,0.538142712
28.08,0.538104043
28.084,0.538329713
28.088,0.538523413
28.092,0.538377363
28.096,0.538159948
28.1,0.538138094
28.104,0.538092822
28.108,0.537803797
28.112,0.537468855
28.116,0.537439197
28.12,0.537533372
28.124,0.537517893
28.128,0.537204473
28.132,0.537103952
28.136,0.537241815
28.14,0.537199117
28.144,0.536909602
28.148,0.536701774
28.152,0.536726167
28.156,0.536683555
28.16,0.536438616
28.164,0.536305812
28.168,0.536423014
28.172,0.536473053
28.176,0.536241087
28.18,0.53607447
28.184,0.536116302
28.188,0.536138996
28.192,0.535971213
28.196,0.535854555
28.2,0.536057537
28.204,0.536247002
28.208,0.53609853
28.212,0.535910851
28.216,0.536032804
28.22,0.536230932
28.224,0.53623186
28.228,0.536147015
28.232,0.536333486
28.236,0.536629691
28.24,0.536639885
28.244,0.536409214
28.248,0.536443972
28.252,0.536745827
28.256,0.536732718
28.26,0.536443105
28.264,0.536340948
28.268,0.536499293
28.272,0.536565636
28.276,0.5363508
28.28,0.536184278
28.284,0.536237462
28.288,0.536285603
28.292,0.536198449
28.296,0.536136162
28.3,0.536313899
28.304,0.536412678
28.308,0.536205202
28.312,0.53601358
28.316,0.536061994
28.32,0.536171852
28.324,0.536068295
28.328,0.535847121
28.332,0.535847029
28.336,0.535931449
28.34,0.535681251
28.344,0.535262206
28.348,0.535105713
28.352,0.535227706
28.356,0.535229234
28.36,0.535003112
28.364,0.53488528
28.368,0.535008302
28.372,0.534982567
28.376,0.534638504
28.38,0.534429723
28.384,0.534492609
28.388,0.534509889
28.392,0.534247817
28.396,0.534048911
28.4,0.534101049
28.404,0.534134415
28.408,0.533914712
28.412,0.533690794
28.416,0.533788485
28.42,0.533999628
28.424,0.533946129
28.428,0.533730366
28.432,0.533771336
28.436,0.534047091
28.44,0.534095234
28.444,0.53391985
28.448,0.533959388
28.452,0.534295684
28.456,0.534567052
28.46,0.534700503
28.464,0.535000543
28.468,0.535475816
28.472,0.535802477
28.476,0.535756251
28.48,0.535802348
28.484,0.536183777
28.488,0.536544631
28.492,0.536627535
28.496,0.536776968
28.5,0.537244476
28.504,0.537747725
28.508,0.537946964
28.512,0.538036586
28.516,0.538363003
28.52,0.538748703
28.524,0.538847618
28.528,0.538761366
28.532,0.538863977
28.536,0.539075824
28.54,0.538977331
28.544,0.538624141
28.548,0.53842591
28.552,0.538405441
28.556,0.538098903
28.56,0.537493001
28.564,0.537032913
28.568,0.536803718
28.572,0.536412702
28.576,0.535600188
28.58,0.534750272
28.584,0.534116455
28.588,0.533418122
28.592,0.532344342
28.596,0.531272341
28.6,0.530424646
28.604,0.529482236
28.608,0.528210365
28.612,0.52689423
28.616,0.525775446
28.62,0.524682739
28.624,0.523269987
28.628,0.521641997
28.632,0.520230206
28.636,0.518962671
28.64,0.517449478
28.644,0.51575177
28.648,0.514298775
28.652,0.513040526
28.656,0.511529507
28.66,0.509812743
28.664,0.508269689
28.668,0.506965261
28.672,0.505536064
28.676,0.503884356
28.68,0.502254837
28.684,0.500936491
28.688,0.499621827
28.692,0.498052114
28.696,0.496392739
28.7,0.49495559
28.704,0.493612756
28.708,0.492164708
28.712,0.490759848
28.716,0.489632265
28.72,0.488711695
28.724,0.487637989
28.728,0.486485334
28.732,0.485631798
28.736,0.485019729
28.74,0.484402247
28.744,0.483808893
28.748,0.48354303
28.752,0.483519343
28.756,0.483318628
28.76,0.482984129
28.764,0.482919711
28.768,0.483049187
28.772,0.483062231
28.776,0.48290538
28.78,0.483022417
28.784,0.483467562
28.788,0.483884332
28.792,0.484097592
28.796,0.484486971
28.8,0.485240635
28.804,0.486103204
28.808,0.486767057
28.812,0.487417758
28.816,0.488364649
28.82,0.489450564
28.824,0.490400591
28.828,0.491365448
28.832,0.492659782
28.836,0.494171363
28.84,0.495486161
28.844,0.496710167
28.848,0.498239733
28.852,0.500063678
28.856,0.501782121
28.86,0.503334627
28.864,0.504831037
28.868,0.506604247
28.872,0.508377914
28.876,0.509980777
28.88,0.511747689
28.884,0.513786045
28.888,0.515717466
28.892,0.517357691
28.896,0.519004253
28.9,0.520844875
28.904,0.52265179
28.908,0.524116854
28.912,0.525519632
28.916,0.527169208
28.92,0.528852144
28.924,0.530145598
28.928,0.53121579
28.932,0.532433721
28.936,0.533685217
28.94,0.534586526
28.944,0.535240631
28.948,0.535980782
28.952,0.536813179
28.956,0.537329137
28.96,0.537506208
28.964,0.537700164
28.968,0.537975176
28.972,0.538020853
28.976,0.537712292
28.98,0.537437411
28.984,0.537327921
28.988,0.536993065
28.992,0.536284675
28.996,0.535564729
29,0.535011383
29.004,0.534304515
29.008,0.533164232
29.012,0.531864237
29.016,0.530713939
29.02,0.529533198
29.024,0.527977432
29.028,0.526228975
29.032,0.524614927
29.036,0.522979475
29.04,0.520952225
29.044,0.518642162
29.048,0.516415425
29.052,0.514232135
29.056,0.511633573
29.06,0.508651762
29.064,0.505730418
29.068,0.502972194
29.072,0.499934475
29.076,0.496536333
29.08,0.493094463
29.084,0.489822093
29.088,0.486343626
29.092,0.482490507
29.096,0.478578815
29.1,0.474847114
29.104,0.47112137
29.108,0.467046331
29.112,0.462846654
29.116,0.458806
29.12,0.4548134
29.124,0.450407099
29.128,0.445780737
29.132,0.441296616
29.136,0.436851963
29.14,0.432178932
29.144,0.427224467
29.148,0.422367331
29.152,0.417623562
29.156,0.412537934
29.16,0.407116371
29.164,0.401770997
29.168,0.396573967
29.172,0.391284401
29.176,0.385810061
29.18,0.380432255
29.184,0.375277855
29.188,0.370044257
29.192,0.364551438
29.196,0.359139504
29.2,0.354050317
29.204,0.348887249
29.208,0.343407015
29.212,0.33793992
29.216,0.332765352
29.22,0.327723163
29.224,0.322484622
29.228,0.317220424
29.232,0.312216385
29.236,0.30743387
29.24,0.302434601
29.244,0.29731043
29.248,0.292438241
29.252,0.287777218
29.256,0.282961916
29.26,0.277960098
29.264,0.273099469
29.268,0.268697199
29.272,0.264364279
29.276,0.259941522
29.28,0.255698073
29.284,0.251753792
29.288,0.247750591
29.292,0.243575334
29.296,0.239551798
29.3,0.235878552
29.304,0.232314521
29.308,0.22855094
29.312,0.224841195
29.316,0.221376182
29.32,0.21792101
29.324,0.214204486
29.328,0.210394795
29.332,0.206833855
29.336,0.203465932
29.34,0.199994938
29.344,0.196478721
29.348,0.193254852
29.352,0.19021634
29.356,0.187027231
29.36,0.183744954
29.364,0.18077211
29.368,0.178144518
29.372,0.175520656
29.376,0.172714815
29.38,0.170034392
29.384,0.167647403
29.388,0.165297457
29.392,0.162800973
29.396,0.160361641
29.4,0.15819441
29.404,0.15603828
29.408,0.153708462
29.412,0.151484389
29.416,0.149536097
29.42,0.147643434
29.424,0.14554071
29.428,0.143425854
29.432,0.14160432
29.436,0.139868013
29.44,0.137852714
29.444,0.13567178
29.448,0.133641632
29.452,0.131839062
29.456,0.129955926
29.46,0.127985801
29.464,0.126270172
29.468,0.124814501
29.472,0.123197191
29.476,0.121449782
29.48,0.119930941
29.484,0.118734956
29.488,0.117428602
29.492,0.115804707
29.496,0.114267701
29.5,0.113027711
29.504,0.111845082
29.508,0.110437898
29.512,0.109052951
29.516,0.107898703
29.52,0.106788667
29.524,0.105398281
29.528,0.104107858
29.532,0.103122062
29.536,0.102278903
29.54,0.101283281
29.544,0.100135102
29.548,0.099156096
29.552,0.098358675
29.556,0.097440658
29.56,0.096413001
29.564,0.095593714
29.568,0.09505395
29.572,0.094435257
29.576,0.093605334
29.58,0.092830597
29.584,0.092344017
29.588,0.091796111
29.592,0.090953709
29.596,0.090229597
29.6,0.089772049
29.604,0.089250118
29.608,0.088501488
29.612,0.087771873
29.616,0.087305631
29.62,0.086917539
29.624,0.086270355
29.628,0.085558223
29.632,0.084981734
29.636,0.084480479
29.64,0.083742228
29.644,0.082852137
29.648,0.082154882
29.652,0.081704778
29.656,0.081189437
29.66,0.080546056
29.664,0.080132236
29.668,0.079978372
29.672,0.079663746
29.676,0.078965527
29.68,0.078269782
29.684,0.077819165
29.688,0.077379736
29.692,0.076740878
29.696,0.076145717
29.7,0.075737599
29.704,0.075286431
29.708,0.074509695
29.712,0.073723839
29.716,0.073256675
29.72,0.072879173
29.724,0.072349719
29.728,0.071769351
29.732,0.071488248
29.736,0.071316444
29.74,0.070894011
29.744,0.070344949
29.748,0.06998995
29.752,0.069743395
29.756,0.069361123
29.76,0.068793533
29.764,0.068384564
29.768,0.068130694
29.772,0.067685696
29.776,0.066976327
29.78,0.06645277
29.784,0.066183553
29.788,0.065833654
29.792,0.065272258
29.796,0.064814329
29.8,0.064591327
29.804,0.064345203
29.808,0.063823939
29.812,0.063273459
29.816,0.062971724
29.82,0.062791819
29.824,0.062364425
29.828,0.061856441
29.832,0.061595442
29.836,0.061548463
29.84,0.061177548
29.844,0.060702494
29.848,0.060574084
29.852,0.060700382
29.856,0.060624126
29.86,0.060300394
29.864,0.060091738
29.868,0.060031221
29.872,0.05982592
29.876,0.059396272
29.88,0.059094375
29.884,0.058997256
29.888,0.058760241
29.892,0.058322382
29.896,0.05805234
29.9,0.057992041
29.904,0.057941418
29.908,0.057609861
29.912,0.057291736
29.916,0.057223786
29.92,0.057192991
29.924,0.056946809
29.928,0.056683757
29.932,0.056755172
29.936,0.056978407
29.94,0.056912293
29.944,0.056689246
29.948,0.056686638
29.952,0.056901067
29.956,0.056967733
29.96,0.056804237
29.964,0.056826227
29.968,0.057089227
29.972,0.057135319
29.976,0.056955821
29.98,0.056856438
29.984,0.057003675
29.988,0.056982936
29.992,0.056710309
29.996,0.056592471
30,0.056598145
30.004,0.056510201
30.008,0.056140789
30.012,0.055807987
30.016,0.055777657
30.02,0.055808462
30.024,0.055587527
30.028,0.055322053
30.032,0.05529218
30.036,0.055370548
30.04,0.055211572
30.044,0.054891294
30.048,0.054919727
30.052,0.055171046
30.056,0.055121183
30.06,0.054773472
30.064,0.054705642
30.068,0.054884935
30.072,0.054849609
30.076,0.054572344
30.08,0.054476904
30.084,0.054615539
30.088,0.054614924
30.092,0.054280378
30.096,0.054000817
30.1,0.054011841
30.104,0.054031732
30.108,0.053733139
30.112,0.053469485
30.116,0.053480375
30.12,0.053389568
30.124,0.052995539
30.128,0.052468591
30.132,0.052118117
30.136,0.051854612
30.14,0.05136762
30.144,0.050825905
30.148,0.050485189
30.152,0.050349138
30.156,0.05004728
30.16,0.049514895
30.164,0.049122954
30.168,0.048933195
30.172,0.0486815
30.176,0.048303228
30.18,0.04813482
30.184,0.048158728
30.188,0.048046918
30.192,0.047677336
30.196,0.047308591
30.2,0.047157868
30.204,0.047047511
30.208,0.046756934
30.212,0.046434961
30.216,0.046334924
30.22,0.046310008
30.224,0.046050018
30.228,0.04579297
30.232,0.045790947
30.236,0.045815538
30.24,0.045465584
30.244,0.045069462
30.248,0.044846649
30.252,0.044677453
30.256,0.044327867
30.26,0.043810658
30.264,0.043477241
30.268,0.043369873
30.272,0.043220406
30.276,0.042895184
30.28,0.042775426
30.284,0.0428796
30.288,0.042814613
30.292,0.042496527
30.296,0.042252864
30.3,0.042241105
30.304,0.042211149
30.308,0.041967761
30.312,0.041882772
30.316,0.042047432
30.32,0.042159504
30.324,0.042050644
30.328,0.041934527
30.332,0.042119246
30.336,0.042238124
30.34,0.042051716
30.344,0.041889331
30.348,0.042075521
30.352,0.042426363
30.356,0.042534458
30.36,0.042493084
30.364,0.042651106
30.368,0.042967831
30.372,0.043066544
30.376,0.042976761
30.38,0.042996251
30.384,0.04328574
30.388,0.043503983
30.392,0.043551411
30.396,0.043689133
30.4,0.044059233
30.404,0.0444204
30.408,0.04454058
30.412,0.044702464
30.416,0.045103056
30.42,0.045486951
30.424,0.045596037
30.428,0.04562451
30.432,0.045878952
30.436,0.046186725
30.44,0.046275492
30.444,0.046234834
30.448,0.046434136
30.452,0.046638298
30.456,0.046558076
30.46,0.046359189
30.464,0.046451609
30.468,0.046630841
30.472,0.046562759
30.476,0.046322093
30.48,0.046221638
30.484,0.046319926
30.488,0.046345683
30.492,0.046159448
30.496,0.046074228
30.5,0.04620761
30.504,0.046236184
30.508,0.046038096
30.512,0.045921096
30.516,0.04599669
30.52,0.046014435
30.524,0.04584244
30.528,0.045668579
30.532,0.045765138
30.536,0.046031172
30.54,0.046073271
30.544,0.046043612
30.548,0.046199346
30.552,0.046505995
30.556,0.046525372
30.56,0.046309822
30.564,0.046333314
30.568,0.046598607
30.572,0.046730418
30.576,0.046635918
30.58,0.046603022
30.584,0.046753065
30.588,0.046779045
30.592,0.046605473
30.596,0.046496004
30.6,0.046614619
30.604,0.04670448
30.608,0.046560991
30.612,0.04643462
30.616,0.04655173
30.62,0.046650753
30.624,0.046413822
30.628,0.046106669
30.632,0.046037098
30.636,0.045875511
30.64,0.045514042
30.644,0.04498566
30.648,0.044789397
30.652,0.044829271
30.656,0.044666004
30.66,0.044344346
30.664,0.044277964
30.668,0.044369759
30.672,0.044218728
30.676,0.043851552
30.68,0.043681762
30.684,0.043721918
30.688,0.043593716
30.692,0.043229363
30.696,0.042973901
30.7,0.04307621
30.704,0.043182223
30.708,0.043109342
30.712,0.043020224
30.716,0.043059423
30.72,0.04312061
30.724,0.043022357
30.728,0.042941255
30.732,0.043145742
30.736,0.043422458
30.74,0.043510639
30.744,0.043525534
30.748,0.043803348
30.752,0.044167672
30.756,0.044246628
30.76,0.044166829
30.764,0.044254206
30.768,0.044466581
30.772,0.044456492
30.776,0.044296776
30.78,0.044355409
30.784,0.044646409
30.788,0.044774908
30.792,0.044676728
30.796,0.044671089
30.8,0.044899814
30.804,0.04506641
30.808,0.044974079
30.812,0.044909175
30.816,0.045097853
30.82,0.045297184
30.824,0.045227368
30.828,0.045101819
30.832,0.045216925
30.836,0.045377138
30.84,0.045349566
30.844,0.045242592
30.848,0.045393536
30.852,0.04560217
30.856,0.045590075
30.86,0.045497799
30.864,0.045637207
30.868,0.04600047
30.872,0.04621441
30.876,0.046286752
30.88,0.046433876
30.884,0.04678128
30.888,0.047004673
30.892,0.046951027
30.896,0.046919647
30.9,0.047057794
30.904,0.047102415
30.908,0.046990684
30.912,0.046966333
30.916,0.047178778
30.92,0.047417445
30.924,0.047395387
30.928,0.047276691
30.932,0.047424343
30.936,0.047614948
30.94,0.047613251
30.944,0.047344234
30.948,0.047360942
30.952,0.047557097
30.956,0.047508528
30.96,0.047244803
30.964,0.04718903
30.968,0.047337386
30.972,0.047265753
30.976,0.04693479
30.98,0.046702595
30.984,0.046713802
30.988,0.046564863
30.992,0.046152151
30.996,0.045861301
31,0.045885235
31.004,0.045774873
31.008,0.045326166
