,time,current
360,36.0010000000068,0.21135107195161956
361,36.101000000006565,0.21018035543475053
362,36.20100000000633,0.20905303458149402
363,36.3010000000061,0.20796733278832402
364,36.401000000005865,0.20692155187743894
365,36.50100000000563,0.20591406846017418
366,36.6010000000054,0.20494333047400923
367,36.701000000005166,0.20400785388474885
368,36.80100000000493,0.2031062195458672
369,36.9010000000047,0.20223707020739856
370,37.00100000000447,0.20139910766713331
371,37.101000000004234,0.2005910900572204
372,37.201000000004,0.1998118292596325
373,37.30100000000377,0.1990601884442534
374,37.401000000003535,0.19833507972366185
375,37.5010000000033,0.19763546191897172
376,37.60100000000307,0.19696033843136518
377,37.701000000002836,0.1963087552142159
378,37.8010000000026,0.19567979884095094
379,37.90100000000237,0.19507259466403273
380,38.001000000002136,0.1944863050606725
381,38.1010000000019,0.19392012776109527
382,38.20100000000167,0.1933732942553871
383,38.30100000000144,0.19284506827513984
384,38.401000000001204,0.19233474434630207
385,38.50100000000097,0.19184164640981227
386,38.60100000000074,0.19136512650676332
387,38.701000000000505,0.19090456352499913
388,38.80100000000027,0.19045936200420116
389,38.90100000000004,0.19002895099666156
390,39.000999999999806,0.18961278298107656
391,39.10099999999957,0.18921033282682506
392,39.20099999999934,0.18882109680631914
393,39.30099999999911,0.18844459165312982
394,39.400999999998874,0.18808035366370313
395,39.50099999999864,0.18772793784059058
396,39.60099999999841,0.18738691707521263
397,39.700999999998174,0.18705688136827547
398,39.80099999999794,0.1867374370860503
399,39.90099999999771,0.1864282062508097
400,40.000999999997475,0.1861288258638002
401,40.10099999999724,0.18583894725920788
402,40.20099999999701,0.18555823548764921
403,40.300999999996776,0.18528636872778723
404,40.40099999999654,0.18502303772474474
405,40.50099999999631,0.1847679452540486
406,40.60099999999608,0.18452080560989903
407,40.700999999995844,0.184281344116618
408,40.80099999999561,0.1840492966621844
409,40.90099999999538,0.18382440925281915
410,41.000999999995145,0.18360643758762707
411,41.10099999999491,0.18339514665235912
412,41.20099999999468,0.18319031033139418
413,41.300999999994445,0.1829917110370907
414,41.40099999999421,0.18279913935569442
415,41.50099999999398,0.18261239370902885
416,41.600999999993746,0.18243128003123232
417,41.70099999999351,0.18225561145984193
418,41.80099999999328,0.18208520804055525
419,41.90099999999305,0.18191989644503564
420,42.000999999992814,0.18175950970115487
421,42.10099999999258,0.18160388693509846
422,42.20099999999235,0.18145287312478356
423,42.300999999992115,0.18130631886406726
424,42.40099999999188,0.1811640801372477
425,42.50099999999165,0.1810260181033853
426,42.600999999991416,0.18089199888998972
427,42.70099999999118,0.18076189339564439
428,42.80099999999095,0.180635577101161
429,42.90099999999072,0.18051292988886858
430,43.00099999999048,0.18039383586967098
431,43.10099999999025,0.18027818321751524
432,43.20099999999002,0.18016586401093426
433,43.300999999989784,0.180056774081343
434,43.40099999998955,0.17995081286778172
435,43.50099999998932,0.17984788327781343
436,43.600999999989085,0.17974789155429882
437,43.70099999998885,0.17965074714778323
438,43.80099999998862,0.17955636259424257
439,43.900999999988386,0.17946465339794762
440,44.00099999998815,0.17937553791921867
441,44.10099999998792,0.1792889372668492
442,44.20099999998769,0.17920477519499217
443,44.300999999987454,0.1791229780043096
444,44.40099999998722,0.17904347444719673
445,44.50099999998699,0.17896619563689725
446,44.600999999986755,0.17889107496034146
447,44.70099999998652,0.17881804799453976
448,44.80099999998629,0.17874705242637695
449,44.900999999986055,0.17867802797565624
450,45.00099999998582,0.1786109163212523
451,45.10099999998559,0.1785456610302359
452,45.200999999985356,0.17848220748984098
453,45.30099999998512,0.17842050284215127
454,45.40099999998489,0.1783604959213873
455,45.50099999998466,0.17830213719368224
456,45.600999999984424,0.17824537869923732
457,45.70099999998419,0.17819017399675796
458,45.80099999998396,0.1781364781100677
459,45.900999999983725,0.17808424747681226
460,46.00099999998349,0.17803343989915968
461,46.10099999998326,0.17798401449641413
462,46.200999999983026,0.17793593165946034
463,46.30099999998279,0.1778891530069654
464,46.40099999998256,0.1778436413432572
465,46.50099999998233,0.1777993606178146
466,46.60099999998209,0.17775627588629841
467,46.70099999998186,0.17771435327306115
468,46.80099999998163,0.17767355993507145
469,46.900999999981394,0.17763386402719583
470,47.00099999998116,0.1775952346687815
471,47.10099999998093,0.17755764191148618
472,47.200999999980695,0.1775210567083035
473,47.30099999998046,0.17748545088373532
474,47.40099999998023,0.17745079710506356
475,47.500999999979996,0.17741706885467684
476,47.60099999997976,0.1773842404034101
477,47.70099999997953,0.17735228678485412
478,47.8009999999793,0.1773211837705983
479,47.900999999979064,0.17729090784636636
480,48.00099999997883,0.1772614361890121
481,48.1009999999786,0.17723274664433897
482,48.200999999978364,0.17720481770571087
483,48.30099999997813,0.17717762849342422
484,48.4009999999779,0.1771511587348092
485,48.500999999977665,0.1771253887450324
486,48.60099999997743,0.17710029940857466
487,48.7009999999772,0.17707587216135523
488,48.800999999976966,0.1770520889734789
489,48.90099999997673,0.17702893233258202
490,49.0009999999765,0.17700638522775283
491,49.10099999997627,0.17698443113400528
492,49.200999999976034,0.17696305399728515
493,49.3009999999758,0.17694223821998714
494,49.40099999997557,0.17692196864696466
495,49.500999999975335,0.17690223055201273
496,49.6009999999751,0.17688300962480713
497,49.70099999997487,0.1768642919582812
498,49.800999999974636,0.17684606403642605
499,49.9009999999744,0.176828312722496
500,50.00099999997417,0.17681102524760584
501,50.100999999973936,0.17679418919970505
502,50.2009999999737,0.17677779251291517
503,50.30099999997347,0.17676182345721597
504,50.40099999997324,0.17674627062846993
505,50.500999999973004,0.17673112293876955
506,50.60099999997277,0.17671636960709944
507,50.70099999997254,0.17670200015029877
508,50.800999999972305,0.17668800437431487
509,50.90099999997207,0.17667437236573677
510,51.00099999997184,0.1766610944836005
511,51.100999999971606,0.17664816135145306
512,51.20099999997137,0.17663556384966922
513,51.30099999997114,0.17662329310801156
514,51.40099999997091,0.1766113404984229
515,51.500999999970674,0.1765996976280466
516,51.60099999997044,0.17658835633246353
517,51.70099999997021,0.1765773086691407
518,51.800999999969974,0.17656654691108303
519,51.90099999996974,0.17655606354068018
520,52.00099999996951,0.17654585124374528
521,52.100999999969275,0.17653590290373475
522,52.20099999996904,0.17652621159614645
523,52.30099999996881,0.17651677058308782
524,52.400999999968576,0.17650757330801006
525,52.50099999996834,0.17649861339060108
526,52.60099999996811,0.17648988462183401
527,52.70099999996788,0.1764813809591633
528,52.800999999967644,0.17647309652186677
529,52.90099999996741,0.1764650255865259
530,53.00099999996718,0.17645716258264166
531,53.100999999966945,0.1764495020883806
532,53.20099999996671,0.17644203882644677
533,53.30099999996648,0.17643476766007737
534,53.400999999966245,0.17642768358915448
535,53.50099999996601,0.17642078174643233
536,53.60099999996578,0.17641405739387503
537,53.700999999965546,0.17640750591910162
538,53.80099999996531,0.1764011228319346
539,53.90099999996508,0.17639490376104894
540,54.00099999996485,0.17638884445071829
541,54.100999999964614,0.17638294075765568
542,54.20099999996438,0.1763771886479453
543,54.30099999996415,0.17637158419406193
544,54.400999999963915,0.17636612357197748
545,54.50099999996368,0.1763608030583492
546,54.60099999996345,0.1763556190277884
547,54.700999999963216,0.17635056795020818
548,54.80099999996298,0.17634564638824457
549,54.90099999996275,0.17634085099475355
550,55.00099999996252,0.1763361785103764
551,55.10099999996228,0.1763316257611752
552,55.20099999996205,0.17632718965633531
553,55.30099999996182,0.17632286718593163
554,55.400999999961584,0.17631865541875782
